id,type,namespace,title,comment,timestamp,user,bot,minor,revision,wiki,parsedcomment,length_old,length_new,len_diff,time_delta,time_delta_sec
2010137388.0,log,6,File:AccessiWay logo.svg,fix // Editing SVG source code using [[c:User:Rillke/SVGedit.js]],2026-03-27 11:02:03,Minorax,False,False,0,enwiki,"fix // Editing SVG source code using <a href=""https://commons.wikimedia.org/wiki/User:Rillke/SVGedit.js"" class=""extiw"" title=""c:User:Rillke/SVGedit.js"">c:User:Rillke/SVGedit.js</a>",0,0,0,,0.0
2010137062.0,edit,6,File:Ollie Savatsky.jpg,"Tagging orphaned non-free image for deletion.  If this image is not added to an article in the next seven days, it will be deleted.",2026-03-27 11:00:22,B-bot,True,0.0,"{'old': 1290539257, 'new': 1345663052}",enwiki,"Tagging orphaned non-free image for deletion.  If this image is not added to an article in the next seven days, it will be deleted.",361,409,48,,0.0
2010137318.0,edit,6,File:Opl-logo-recreation.svg,"This file is up for deletion, per [[WP:CSD#F5|CSD F5]] (orphaned non-free use).",2026-03-27 11:01:35,Minorax,False,0.0,"{'old': 1345611784, 'new': 1345663194}",enwiki,"This file is up for deletion, per <a href=""/wiki/Wikipedia:CSD#F5"" class=""mw-redirect"" title=""Wikipedia:CSD"">CSD F5</a> (orphaned non-free use).",270,327,57,,0.0
2010138525.0,edit,6,File:Ormakal Undayirikkanam.jpg,"Tagging orphaned non-free image for deletion.  If this image is not added to an article in the next seven days, it will be deleted.",2026-03-27 11:09:19,B-bot,True,0.0,"{'old': 1313084133, 'new': 1345663817}",enwiki,"Tagging orphaned non-free image for deletion.  If this image is not added to an article in the next seven days, it will be deleted.",732,780,48,,0.0
2010137702.0,log,6,"File:Walkers Logo, 2026.svg",fix // Editing SVG source code using [[c:User:Rillke/SVGedit.js]],2026-03-27 11:04:33,Minorax,False,False,0,enwiki,"fix // Editing SVG source code using <a href=""https://commons.wikimedia.org/wiki/User:Rillke/SVGedit.js"" class=""extiw"" title=""c:User:Rillke/SVGedit.js"">c:User:Rillke/SVGedit.js</a>",0,0,0,,0.0
2010136492.0,edit,0,Financial technology in India,/* InsurTech */  lists like that are never going to be helpful,2026-03-27 10:59:36,Lp0 on fire,False,0.0,"{'old': 1345662048, 'new': 1345662974}",enwiki,"<span class=""autocomment""><a href=""/wiki/Financial_technology_in_India#InsurTech"" title=""Financial technology in India"">→<bdi dir=""ltr"">InsurTech</bdi></a>: </span>  lists like that are never going to be helpful",25518,25239,-279,,0.0
2010138673.0,edit,0,Flagelliphantes,Applied standardization to short description,2026-03-27 11:09:56,Mill 1,False,1.0,"{'old': 1334665140, 'new': 1345663886}",enwiki,Applied standardization to short description,2595,2594,-1,,0.0
2010137116.0,edit,0,Flowers Foods,Updated short description,2026-03-27 11:00:35,Animadversor,False,0.0,"{'old': 1343397796, 'new': 1345663079}",enwiki,Updated short description,22780,22797,17,,0.0
2010137809.0,edit,0,Flowers Foods,/* top */Added links,2026-03-27 11:05:16,Animadversor,False,1.0,"{'old': 1345663079, 'new': 1345663464}",enwiki,"<span class=""autocomment""><a href=""/wiki/Flowers_Foods#top"" title=""Flowers Foods"">→<bdi dir=""ltr"">top</bdi></a>: </span>Added links",22797,22801,4,0 days 00:04:41,281.0
2010138750.0,edit,0,Football Association of Ireland,Rescued reference,2026-03-27 11:10:12,ElfmanWriter,False,0.0,"{'old': 1342825546, 'new': 1345663913}",enwiki,Rescued reference,60497,60551,54,,0.0
2010138687.0,edit,0,Formiphantes,Applied standardization to short description,2026-03-27 11:09:57,Mill 1,False,1.0,"{'old': 1345336665, 'new': 1345663890}",enwiki,Applied standardization to short description,1529,1528,-1,,0.0
2010135487.0,edit,0,Fox College Football,/* Personalities */,2026-03-27 10:58:53,~2026-14581-23,False,0.0,"{'old': 1342636252, 'new': 1345662879}",enwiki,"<span class=""autocomment""><a href=""/wiki/Fox_College_Football#Personalities"" title=""Fox College Football"">→<bdi dir=""ltr"">Personalities</bdi></a></span>",46367,46323,-44,,0.0
2010138694.0,edit,0,Frederickus,Applied standardization to short description,2026-03-27 11:09:58,Mill 1,False,1.0,"{'old': 1334665236, 'new': 1345663894}",enwiki,Applied standardization to short description,1783,1782,-1,,0.0
2010138697.0,edit,0,Frontinellina,Applied standardization to short description,2026-03-27 11:10:00,Mill 1,False,1.0,"{'old': 1334665445, 'new': 1345663897}",enwiki,Applied standardization to short description,2189,2188,-1,,0.0
2010137067.0,edit,0,Fähnrich,/* Austrian Bundesheer */,2026-03-27 11:00:22,Blatt und Blüte,False,1.0,"{'old': 1345658190, 'new': 1345663051}",enwiki,"<span class=""autocomment""><a href=""/wiki/F%C3%A4hnrich#Austrian_Bundesheer"" title=""Fähnrich"">→<bdi dir=""ltr"">Austrian Bundesheer</bdi></a></span>",13140,13225,85,,0.0
2010138104.0,edit,0,Fähnrich,/* Austrian Bundesheer */Sorce added.,2026-03-27 11:07:42,Blatt und Blüte,False,1.0,"{'old': 1345663051, 'new': 1345663630}",enwiki,"<span class=""autocomment""><a href=""/wiki/F%C3%A4hnrich#Austrian_Bundesheer"" title=""Fähnrich"">→<bdi dir=""ltr"">Austrian Bundesheer</bdi></a>: </span>Sorce added.",13225,13544,319,0 days 00:07:20,440.0
2010135307.0,edit,0,Gbegudu Ololade James,"[[Wikipedia:Bots/Requests for approval/VWF bot 4|Bot]]: [[Daily Post (Nigeria)|Daily Post]] citation — added location parameter, changed Cite web→Cite news, replaced |website= with |newspaper= ([[User talk:Vanderwaalforces|give feedback]])",2026-03-27 10:58:41,VWF bot,True,0.0,"{'old': 1345659230, 'new': 1345662852}",enwiki,"<a href=""/wiki/Wikipedia:Bots/Requests_for_approval/VWF_bot_4"" title=""Wikipedia:Bots/Requests for approval/VWF bot 4"">Bot</a>: <a href=""/wiki/Daily_Post_(Nigeria)"" title=""Daily Post (Nigeria)"">Daily Post</a> citation — added location parameter, changed Cite web→Cite news, replaced |website= with |newspaper= (<a href=""/wiki/User_talk:Vanderwaalforces"" title=""User talk:Vanderwaalforces"">give feedback</a>)",4557,4584,27,,0.0
2010138049.0,edit,0,Geeta Chaudhary,,2026-03-27 11:07:28,MinRv,False,0.0,"{'old': 1345652190, 'new': 1345663603}",enwiki,,3001,3142,141,,0.0
2010138703.0,edit,0,Geminia,Applied standardization to short description,2026-03-27 11:10:02,Mill 1,False,1.0,"{'old': 1334855401, 'new': 1345663899}",enwiki,Applied standardization to short description,1166,1165,-1,,0.0
2010137581.0,edit,0,Georg Friedrich Puchta,Using LMU's common name of the time,2026-03-27 11:03:34,Proof finder,False,0.0,"{'old': 1336777966, 'new': 1345663332}",enwiki,Using LMU&#039;s common name of the time,12248,12241,-7,,0.0
2010135755.0,edit,0,George Arthur Roberts,'and' per direct link (Trinidad and Tobago),2026-03-27 10:59:07,Randy Kryn,False,0.0,"{'old': 1335641917, 'new': 1345662903}",enwiki,&#039;and&#039; per direct link (Trinidad and Tobago),12438,12440,2,,0.0
2010137205.0,edit,0,George Watsky discography,,2026-03-27 11:01:02,~2026-18943-40,False,0.0,"{'old': 1280740614, 'new': 1345663133}",enwiki,,17739,17739,0,,0.0
2010138099.0,edit,0,Georgios Agorogiannis,/* Club career */,2026-03-27 11:07:39,BEN917,False,0.0,"{'old': 1345660581, 'new': 1345663627}",enwiki,"<span class=""autocomment""><a href=""/wiki/Georgios_Agorogiannis#Club_career"" title=""Georgios Agorogiannis"">→<bdi dir=""ltr"">Club career</bdi></a></span>",6515,6716,201,,0.0
2010138411.0,edit,0,Georgios Agorogiannis,/* Club career */,2026-03-27 11:08:54,BEN917,False,0.0,"{'old': 1345663627, 'new': 1345663772}",enwiki,"<span class=""autocomment""><a href=""/wiki/Georgios_Agorogiannis#Club_career"" title=""Georgios Agorogiannis"">→<bdi dir=""ltr"">Club career</bdi></a></span>",6716,6748,32,0 days 00:01:15,75.0
2010138705.0,edit,0,Gephyrota,Applied standardization to short description,2026-03-27 11:10:04,Mill 1,False,1.0,"{'old': 1345322874, 'new': 1345663901}",enwiki,Applied standardization to short description,2293,2292,-1,,0.0
2010137177.0,edit,0,Gerhard Struber,,2026-03-27 11:00:48,Mbapoo,False,0.0,"{'old': 1345662275, 'new': 1345663114}",enwiki,,15714,15655,-59,,0.0
2010137625.0,edit,0,Gerhard Struber,,2026-03-27 11:03:51,LBLM9253,False,0.0,"{'old': 1345663114, 'new': 1345663361}",enwiki,,15655,15629,-26,0 days 00:03:03,183.0
2010137540.0,edit,0,Gerolf Annemans,Birthplace,2026-03-27 11:03:11,Eulitik,False,0.0,"{'old': 1325765813, 'new': 1345663302}",enwiki,Birthplace,16966,17244,278,,0.0
2010138707.0,edit,0,Ghumattus,Applied standardization to short description,2026-03-27 11:10:05,Mill 1,False,1.0,"{'old': 1324441856, 'new': 1345663904}",enwiki,Applied standardization to short description,1198,1197,-1,,0.0
2010138709.0,edit,0,Gigapassus,Applied standardization to short description,2026-03-27 11:10:07,Mill 1,False,1.0,"{'old': 1334665884, 'new': 1345663906}",enwiki,Applied standardization to short description,1300,1299,-1,,0.0
2010135009.0,edit,0,Gillard Government,Added proper formatting and new category.,2026-03-27 10:57:08,Qwerty123M,False,0.0,"{'old': 1070970410, 'new': 1345662686}",enwiki,Added proper formatting and new category.,64,116,52,,0.0
2010138713.0,edit,0,Giloloa,Applied standardization to short description,2026-03-27 11:10:08,Mill 1,False,1.0,"{'old': 1329671264, 'new': 1345663908}",enwiki,Applied standardization to short description,1392,1391,-1,,0.0
2010137895.0,edit,0,Gilsland Spa,Tidied up Current Status section and added further information including planning application details.,2026-03-27 11:06:09,Waffling Wally,False,0.0,"{'old': 1345305862, 'new': 1345663518}",enwiki,Tidied up Current Status section and added further information including planning application details.,9148,11458,2310,,0.0
2010138727.0,edit,0,Giuiria,Applied standardization to short description,2026-03-27 11:10:09,Mill 1,False,1.0,"{'old': 1345322917, 'new': 1345663910}",enwiki,Applied standardization to short description,1885,1884,-1,,0.0
2010137263.0,edit,0,Giuseppe Acerbi,/* References */,2026-03-27 11:01:17,Johnpacklambert,False,0.0,"{'old': 1345359595, 'new': 1345663163}",enwiki,"<span class=""autocomment""><a href=""/wiki/Giuseppe_Acerbi#References"" title=""Giuseppe Acerbi"">→<bdi dir=""ltr"">References</bdi></a></span>",5200,5399,199,,0.0
2010137382.0,edit,0,Giuseppe Acerbi,,2026-03-27 11:02:00,Johnpacklambert,False,0.0,"{'old': 1345663163, 'new': 1345663221}",enwiki,,5399,5403,4,0 days 00:00:43,43.0
2010135051.0,edit,0,Global System of Trade Preferences among Developing Countries,Removed the image as borders are wrong. This is the 3rd time I do it.,2026-03-27 10:57:25,Fmxx99,False,0.0,"{'old': 1340170273, 'new': 1345662715}",enwiki,Removed the image as borders are wrong. This is the 3rd time I do it.,20635,20601,-34,,0.0
2010138729.0,edit,0,Gnathopalystes,Applied standardization to short description,2026-03-27 11:10:11,Mill 1,False,1.0,"{'old': 1334844293, 'new': 1345663914}",enwiki,Applied standardization to short description,2908,2907,-1,,0.0
2010138736.0,edit,0,Gnolus,Applied standardization to short description,2026-03-27 11:10:13,Mill 1,False,1.0,"{'old': 1344462226, 'new': 1345663919}",enwiki,Applied standardization to short description,3155,3154,-1,,0.0
2010138747.0,edit,0,Gonatium,Applied standardization to short description,2026-03-27 11:10:14,Mill 1,False,1.0,"{'old': 1334665861, 'new': 1345663922}",enwiki,Applied standardization to short description,4061,4060,-1,,0.0
2010138749.0,edit,0,Gonatoraphis,Applied standardization to short description,2026-03-27 11:10:16,Mill 1,False,1.0,"{'old': 1334665905, 'new': 1345663927}",enwiki,Applied standardization to short description,1754,1753,-1,,0.0
2010138753.0,edit,0,Gongylidiellum,Applied standardization to short description,2026-03-27 11:10:18,Mill 1,False,1.0,"{'old': 1334665953, 'new': 1345663928}",enwiki,Applied standardization to short description,3539,3538,-1,,0.0
2010138755.0,edit,0,Gongylidioides,Applied standardization to short description,2026-03-27 11:10:19,Mill 1,False,1.0,"{'old': 1334665987, 'new': 1345663929}",enwiki,Applied standardization to short description,3026,3025,-1,,0.0
2010135087.0,edit,0,Grand Prince Danyang,symbol needed to output correct MR,2026-03-27 10:57:36,~2026-19109-42,False,0.0,"{'old': 1307670536, 'new': 1345662736}",enwiki,symbol needed to output correct MR,9407,9478,71,,0.0
2010138224.0,edit,0,Grande Comore,No need to mention spelling mistakes.,2026-03-27 11:08:11,Ngazidja,False,0.0,"{'old': 1345662163, 'new': 1345663678}",enwiki,No need to mention spelling mistakes.,5243,5169,-74,,0.0
2010138573.0,edit,0,Grande Comore,,2026-03-27 11:09:32,Ngazidja,False,0.0,"{'old': 1345663678, 'new': 1345663837}",enwiki,,5169,5165,-4,0 days 00:01:21,81.0
2010135218.0,edit,0,Graveyard Fields,"Importing Wikidata [[Wikipedia:Short description|short description]]: ""Valley in North Carolina, United States""",2026-03-27 10:58:30,Lollipoplollipoplollipop,False,0.0,"{'old': 1340703670, 'new': 1345662834}",enwiki,"Importing Wikidata <a href=""/wiki/Wikipedia:Short_description"" title=""Wikipedia:Short description"">short description</a>: &quot;Valley in North Carolina, United States&quot;",4892,4954,62,,0.0
2010134895.0,edit,0,"Greenacres, California",[[Wikipedia:Bots/Requests for approval/VWF bot 6|Bot]]: Delink 'Country' in Infobox settlement subdivision_type as [[WP:EASTEREGG|Easter egg]],2026-03-27 10:56:35,VWF bot,True,0.0,"{'old': 1334611500, 'new': 1345662630}",enwiki,"<a href=""/wiki/Wikipedia:Bots/Requests_for_approval/VWF_bot_6"" title=""Wikipedia:Bots/Requests for approval/VWF bot 6"">Bot</a>: Delink &#039;Country&#039; in Infobox settlement subdivision_type as <a href=""/wiki/Wikipedia:EASTEREGG"" class=""mw-redirect"" title=""Wikipedia:EASTEREGG"">Easter egg</a>",17842,17813,-29,,0.0
2010137823.0,edit,0,"Grzegórzki, Kraków (district)","Updating the Commons category from ""Category:District II Grzegórzki (Kraków)"" to ""Category:District II Grzegórzki"" to avoid a category redirect",2026-03-27 11:05:25,Pi bot,True,1.0,"{'old': 1329091302, 'new': 1345663472}",enwiki,Updating the Commons category from &quot;Category:District II Grzegórzki (Kraków)&quot; to &quot;Category:District II Grzegórzki&quot; to avoid a category redirect,9599,9589,-10,,0.0
2010138757.0,edit,0,Guaraniella,Applied standardization to short description,2026-03-27 11:10:21,Mill 1,False,1.0,"{'old': 1334951714, 'new': 1345663934}",enwiki,Applied standardization to short description,1620,1619,-1,,0.0
2010137148.0,edit,0,Guido Schaffer,infobox; wording (Venerables do not have patronages); sp.; -bar; -cat s(not applicable); see also,2026-03-27 11:00:41,Medusahead,False,0.0,"{'old': 1321677024, 'new': 1345663097}",enwiki,infobox; wording (Venerables do not have patronages); sp.; -bar; -cat s(not applicable); see also,9678,8872,-806,,0.0
2010138762.0,edit,0,Guilotes,Applied standardization to short description,2026-03-27 11:10:22,Mill 1,False,1.0,"{'old': 1334607958, 'new': 1345663937}",enwiki,Applied standardization to short description,2280,2279,-1,,0.0
2010137162.0,edit,0,Hama,delete the pseudoscience non sense,2026-03-27 11:00:42,Mohammed Khasawneh,False,1.0,"{'old': 1345138336, 'new': 1345663100}",enwiki,delete the pseudoscience non sense,52795,51836,-959,,0.0
2010138766.0,edit,0,Hamataliwa,Applied standardization to short description,2026-03-27 11:10:24,Mill 1,False,1.0,"{'old': 1341332300, 'new': 1345663939}",enwiki,Applied standardization to short description,10534,10533,-1,,0.0
2010134843.0,edit,0,Hamilton Island Airport,/* Operations */ Updated passenger numbers,2026-03-27 10:56:15,HoldenFan1104,False,0.0,"{'old': 1319572469, 'new': 1345662589}",enwiki,"<span class=""autocomment""><a href=""/wiki/Hamilton_Island_Airport#Operations"" title=""Hamilton Island Airport"">→<bdi dir=""ltr"">Operations</bdi></a>: </span> Updated passenger numbers",5956,5845,-111,,0.0
2010138209.0,edit,0,Han Sun-hwa,,2026-03-27 11:07:59,Minka98,False,0.0,"{'old': 1345649695, 'new': 1345663665}",enwiki,,104165,104166,1,,0.0
2010136334.0,edit,0,Hangul Jamo (Unicode block),for consistency with what is done in [[Hangul]] article,2026-03-27 10:59:27,~2026-19109-42,False,0.0,"{'old': 1332250216, 'new': 1345662945}",enwiki,"for consistency with what is done in <a href=""/wiki/Hangul"" title=""Hangul"">Hangul</a> article",7143,7142,-1,,0.0
2010138771.0,edit,0,Haplotmarus,Applied standardization to short description,2026-03-27 11:10:25,Mill 1,False,1.0,"{'old': 1344964268, 'new': 1345663943}",enwiki,Applied standardization to short description,1694,1693,-1,,0.0
2010135111.0,edit,0,Happy Days season 11,/* Episodes */ Grammar,2026-03-27 10:57:45,James Fryer,False,1.0,"{'old': 1343432076, 'new': 1345662752}",enwiki,"<span class=""autocomment""><a href=""/wiki/Happy_Days_season_11#Episodes"" title=""Happy Days season 11"">→<bdi dir=""ltr"">Episodes</bdi></a>: </span> Grammar",26646,26646,0,,0.0
2010137598.0,edit,0,Harka Sampang,"restore body of article largely to version as of revision [[Special:Diff/1331068534|1331068534]] in order to remove LLM-generated text & promotional material; will likely gradually re-add certain material from prior version, but with human rewriting and improved citation",2026-03-27 11:03:44,Jamie Eilat,False,0.0,"{'old': 1345483446, 'new': 1345663347}",enwiki,"restore body of article largely to version as of revision <a href=""/wiki/Special:Diff/1331068534"" title=""Special:Diff/1331068534"">1331068534</a> in order to remove LLM-generated text &amp; promotional material; will likely gradually re-add certain material from prior version, but with human rewriting and improved citation",25984,7742,-18242,,0.0
2010137055.0,edit,0,Hart Tree,"Adding local [[Wikipedia:Short description|short description]]: ""Giant sequoia in Redwood Mountain Grove, California"", overriding Wikidata description ""Giant sequoia in Redwood Mountain Grove, California. 24th largest giant sequoia.""",2026-03-27 11:00:19,Lollipoplollipoplollipop,False,0.0,"{'old': 1290748250, 'new': 1345663047}",enwiki,"Adding local <a href=""/wiki/Wikipedia:Short_description"" title=""Wikipedia:Short description"">short description</a>: &quot;Giant sequoia in Redwood Mountain Grove, California&quot;, overriding Wikidata description &quot;Giant sequoia in Redwood Mountain Grove, California. 24th largest giant sequoia.&quot;",3110,3184,74,,0.0
2010136566.0,edit,0,Hayy Al-Jihad massacre,,2026-03-27 10:59:40,~2026-13064-27,False,0.0,"{'old': 1336755854, 'new': 1345662982}",enwiki,,3750,3766,16,,0.0
2010136636.0,edit,0,Hayy Al-Jihad massacre,"Reverting possible vandalism by [[Special:Contribs/~2026-13064-27|~2026-13064-27]] to version by Materialscientist. [[WP:CBFP|Report False Positive?]] Thanks, [[WP:CBNG|ClueBot NG]]. (4497409) (Bot)",2026-03-27 10:59:42,ClueBot NG,False,1.0,"{'old': 1345662982, 'new': 1345662987}",enwiki,"Reverting possible vandalism by <a href=""/wiki/Special:Contributions/~2026-13064-27"" class=""mw-tempuserlink"" title=""Special:Contributions/~2026-13064-27"">~2026-13064-27</a> to version by Materialscientist. <a href=""/wiki/Wikipedia:CBFP"" class=""mw-redirect"" title=""Wikipedia:CBFP"">Report False Positive?</a> Thanks, <a href=""/wiki/Wikipedia:CBNG"" class=""mw-redirect"" title=""Wikipedia:CBNG"">ClueBot NG</a>. (4497409) (Bot)",3766,3750,-16,0 days 00:00:02,2.0
2010137712.0,edit,0,"Health in a Fragile State: Science, Sorcery, and Spirit in the Lower Congo",started summary,2026-03-27 11:04:36,RetiredResearchKing123,False,0.0,"{'old': 1345657564, 'new': 1345663406}",enwiki,started summary,9391,10365,974,,0.0
2010137889.0,edit,0,"Health in a Fragile State: Science, Sorcery, and Spirit in the Lower Congo",/* Summary */ the book is divided into 3 parts,2026-03-27 11:06:05,RetiredResearchKing123,False,0.0,"{'old': 1345663406, 'new': 1345663510}",enwiki,"<span class=""autocomment""><a href=""/wiki/Health_in_a_Fragile_State:_Science,_Sorcery,_and_Spirit_in_the_Lower_Congo#Summary"" title=""Health in a Fragile State: Science, Sorcery, and Spirit in the Lower Congo"">→<bdi dir=""ltr"">Summary</bdi></a>: </span> the book is divided into 3 parts",10365,10422,57,0 days 00:01:29,89.0
2010138839.0,edit,0,"Health in a Fragile State: Science, Sorcery, and Spirit in the Lower Congo",/* Summary */,2026-03-27 11:10:50,RetiredResearchKing123,False,0.0,"{'old': 1345663510, 'new': 1345663988}",enwiki,"<span class=""autocomment""><a href=""/wiki/Health_in_a_Fragile_State:_Science,_Sorcery,_and_Spirit_in_the_Lower_Congo#Summary"" title=""Health in a Fragile State: Science, Sorcery, and Spirit in the Lower Congo"">→<bdi dir=""ltr"">Summary</bdi></a></span>",10422,12049,1627,0 days 00:04:45,285.0
2010138644.0,edit,0,Heart of Wessex Line,Spacing,2026-03-27 11:09:47,Keith D,False,1.0,"{'old': 1345609547, 'new': 1345663865}",enwiki,Spacing,15232,15262,30,,0.0
2010138811.0,edit,0,Heart of Wessex Line,uksg,2026-03-27 11:10:37,Keith D,False,0.0,"{'old': 1345663865, 'new': 1345663962}",enwiki,uksg,15262,15264,2,0 days 00:00:50,50.0
2010137410.0,edit,0,Henriette DeLille,-bar; -cats (inapplicable),2026-03-27 11:02:16,Medusahead,False,0.0,"{'old': 1331408390, 'new': 1345663236}",enwiki,-bar; -cats (inapplicable),17710,17547,-163,,0.0
2010138777.0,edit,0,Henriksenia,Applied standardization to short description,2026-03-27 11:10:27,Mill 1,False,1.0,"{'old': 1232903311, 'new': 1345663947}",enwiki,Applied standardization to short description,2676,2675,-1,,0.0
2010137047.0,new,0,Heptaptera anisopetala,"article created. Not familiar with inserting URLS of images, as well as of other references.",2026-03-27 11:00:15,Bo Basil,False,0.0,{'new': 1345663038},enwiki,"article created. Not familiar with inserting URLS of images, as well as of other references.",0,1014,1014,,0.0
2010138783.0,edit,0,Hetschkia,Applied standardization to short description,2026-03-27 11:10:28,Mill 1,False,1.0,"{'old': 1334949994, 'new': 1345663949}",enwiki,Applied standardization to short description,1829,1828,-1,,0.0
2010138785.0,edit,0,Hexommulocymus,Applied standardization to short description,2026-03-27 11:10:30,Mill 1,False,1.0,"{'old': 1260813331, 'new': 1345663951}",enwiki,Applied standardization to short description,1240,1239,-1,,0.0
2010138787.0,edit,0,Hickmanolobus,Applied standardization to short description,2026-03-27 11:10:31,Mill 1,False,1.0,"{'old': 1345275388, 'new': 1345663954}",enwiki,Applied standardization to short description,2296,2295,-1,,0.0
2010135121.0,edit,0,Hippopotamus,/* Etymology */,2026-03-27 10:57:47,TavishFinneganDeGroot1,False,1.0,"{'old': 1345332360, 'new': 1345662754}",enwiki,"<span class=""autocomment""><a href=""/wiki/Hippopotamus#Etymology"" title=""Hippopotamus"">→<bdi dir=""ltr"">Etymology</bdi></a></span>",87098,87104,6,,0.0
2010138789.0,edit,0,Histagonia,Applied standardization to short description,2026-03-27 11:10:33,Mill 1,False,1.0,"{'old': 1344964279, 'new': 1345663956}",enwiki,Applied standardization to short description,2746,2745,-1,,0.0
2010137135.0,edit,0,History of the Kuomintang cultural policy,"sadly, i added an {{essay-like}}.  And changed some punctuation",2026-03-27 11:00:39,FatalSubjectivities,False,0.0,"{'old': 1332920447, 'new': 1345663091}",enwiki,"sadly, i added an {{essay-like}}.  And changed some punctuation",9751,9802,51,,0.0
2010137368.0,edit,0,History sniffing,Deduplicate reference | Replaced [[Wikipedia:VisualEditor/Named references|VE ref names]] using [[User:Nardog/RefRenamer|RefRenamer]] | Cleaned up using [[WP:AutoEd|AutoEd]],2026-03-27 11:01:53,Naruyoko,False,1.0,"{'old': 1343759105, 'new': 1345663216}",enwiki,"Deduplicate reference | Replaced <a href=""/wiki/Wikipedia:VisualEditor/Named_references"" title=""Wikipedia:VisualEditor/Named references"">VE ref names</a> using <a href=""/wiki/User:Nardog/RefRenamer"" title=""User:Nardog/RefRenamer"">RefRenamer</a> | Cleaned up using <a href=""/wiki/Wikipedia:AutoEd"" title=""Wikipedia:AutoEd"">AutoEd</a>",18850,18654,-196,,0.0
2010137476.0,edit,0,Hitachi Ibaraki SC,,2026-03-27 11:02:42,Scinsvche,False,0.0,"{'old': 1312432670, 'new': 1345663266}",enwiki,,945,1087,142,,0.0
2010137986.0,edit,0,Hiyoshi Taisha,Improve comprehensibility,2026-03-27 11:07:00,Azoubee,False,0.0,"{'old': 1339763600, 'new': 1345663568}",enwiki,Improve comprehensibility,10704,10721,17,,0.0
2010138795.0,edit,0,Holminaria,Applied standardization to short description,2026-03-27 11:10:34,Mill 1,False,1.0,"{'old': 1334667053, 'new': 1345663957}",enwiki,Applied standardization to short description,1767,1766,-1,,0.0
2010137697.0,edit,0,Homelessness,/* New Zealand */,2026-03-27 11:04:25,Wi1-ch,False,0.0,"{'old': 1345556908, 'new': 1345663397}",enwiki,"<span class=""autocomment""><a href=""/wiki/Homelessness#New_Zealand"" title=""Homelessness"">→<bdi dir=""ltr"">New Zealand</bdi></a></span>",251135,251153,18,,0.0
2010138798.0,edit,0,Homostola,Applied standardization to short description,2026-03-27 11:10:36,Mill 1,False,1.0,"{'old': 1344480790, 'new': 1345663960}",enwiki,Applied standardization to short description,4131,4130,-1,,0.0
2010137405.0,edit,0,Hornillos de Cameros,[[Wikipedia:Bots/Requests for approval/VWF bot 6|Bot]]: Delink 'Country' in Infobox settlement subdivision_type as [[WP:EASTEREGG|Easter egg]],2026-03-27 11:02:15,VWF bot,True,0.0,"{'old': 1309701542, 'new': 1345663238}",enwiki,"<a href=""/wiki/Wikipedia:Bots/Requests_for_approval/VWF_bot_6"" title=""Wikipedia:Bots/Requests for approval/VWF bot 6"">Bot</a>: Delink &#039;Country&#039; in Infobox settlement subdivision_type as <a href=""/wiki/Wikipedia:EASTEREGG"" class=""mw-redirect"" title=""Wikipedia:EASTEREGG"">Easter egg</a>",2402,2373,-29,,0.0
2010138316.0,edit,0,House of Commons Disqualification Act 1975,,2026-03-27 11:08:27,Hughbe98,False,0.0,"{'old': 1345189070, 'new': 1345663718}",enwiki,,9382,9412,30,,0.0
2010137865.0,edit,0,House of Lords Act 1999,,2026-03-27 11:05:44,Hughbe98,False,0.0,"{'old': 1345109302, 'new': 1345663491}",enwiki,,46168,46277,109,,0.0
2010138805.0,edit,0,Hovops,Applied standardization to short description,2026-03-27 11:10:37,Mill 1,False,1.0,"{'old': 1344480801, 'new': 1345663964}",enwiki,Applied standardization to short description,2423,2422,-1,,0.0
2010134836.0,edit,0,Howard Government,Added proper formatting.,2026-03-27 10:56:13,Qwerty123M,False,0.0,"{'old': 1071562770, 'new': 1345662586}",enwiki,Added proper formatting.,63,84,21,,0.0
2010138808.0,edit,0,Hubertella,Applied standardization to short description,2026-03-27 11:10:39,Mill 1,False,1.0,"{'old': 1345275393, 'new': 1345663965}",enwiki,Applied standardization to short description,1781,1780,-1,,0.0
2010138080.0,edit,0,Huckleberry Hound,/* In other media */,2026-03-27 11:07:33,SupermanBatmanGuy,False,0.0,"{'old': 1341238587, 'new': 1345663617}",enwiki,"<span class=""autocomment""><a href=""/wiki/Huckleberry_Hound#In_other_media"" title=""Huckleberry Hound"">→<bdi dir=""ltr"">In other media</bdi></a></span>",22450,22451,1,,0.0
2010134887.0,edit,0,Human mating strategies,Moved paragraph to more relevant section and edited wording to better reflect the sources,2026-03-27 10:56:23,Woofboy,False,0.0,"{'old': 1345652592, 'new': 1345662603}",enwiki,Moved paragraph to more relevant section and edited wording to better reflect the sources,241553,241681,128,,0.0
2010135106.0,edit,0,Human mating strategies,/* Mate value */ improved sentence,2026-03-27 10:57:39,Woofboy,False,1.0,"{'old': 1345662603, 'new': 1345662740}",enwiki,"<span class=""autocomment""><a href=""/wiki/Human_mating_strategies#Mate_value"" title=""Human mating strategies"">→<bdi dir=""ltr"">Mate value</bdi></a>: </span> improved sentence",241681,241676,-5,0 days 00:01:16,76.0
